模型名称：数据导出
合约名称：IF下月  
测试时间：2014-05-23 -- 2014-07-04
测试周期：1分钟
测试模式：实战模式
开仓时使用的资金比率：100%
最大开仓手数：1000
保证金比率：1%
单位：300元/点
手续费：0.00‰
----------------------------------
  测试天数：		42		  测试周期数：	8000
  指令总数：		8000		  平均交易周期：1
  初始资金：		100000		  最终权益：	76602
  总收益率(盈利/初始资金)：	-23.40%	  盈利：	-23397.97
  扣除最大盈利后收益率：	-27.90%
  扣除最大亏损后收益率：	-21.18%

  可靠性(胜率)：	55.38%		  成交额：	10291701760
  期望收益(平均R乘数)：	0.00R		  总手续费：	0

  总交易次数：		8000		
  盈利次数比例：	43.80%		  亏损次数比例：	44.61%
  平均利润率：		-0.00%		  平均每次盈利：	-3
  标准离差率：		-10178.8%		  标准离差：		297.71
  多头次数：		4000		  空头次数：		3999
  多头盈利次数：	1724		  空头盈利次数：	1780

  盈利次数：		3504		  亏损次数：	3569
  总盈利：		813128(813.13%)	  总亏损：	-836526(-836.53%)
  平均盈利率：		282(0.28%)	  平均亏损率：	-283(-0.28%)
  最大盈利额：		4500(4.72%)	  最大亏损额：	-2220(-2.60%)
  平均盈利周期：	1		  平均亏损周期：	1
  最大盈利周期：	1		  最大亏损周期：	1
  最大连续盈利次数：	14		  最大连续亏损次数：	11
  最大连续盈利：	4560(4.79%)	  最大连续亏损：	-3660(-4.06%)

  空仓总时间：		0		  最长空仓时间：	0
  空仓时间/总时间：	0.00%


开仓时间	开仓价格	交易类型	平仓时间	平仓价格	手数	手续费	盈利	扣除手续费后盈利	总资金	平仓类型
20140523 14:42	2121.6	多头	20140523 14:43	2122.4	1	0.00	240	239.9	98620.8	正常
20140523 14:43	2122.4	空头	20140523 14:44	2121.4	1	0.00	300	300.0	98920.8	正常
20140523 14:44	2121.4	多头	20140523 14:45	2120.6	1	0.00	-240	-239.9	98680.9	正常
20140523 14:45	2120.6	空头	20140523 14:46	2120.4	1	0.00	60	60.1	98741.0	正常
20140523 14:46	2120.4	多头	20140523 14:47	2121.4	1	0.00	300	300.0	99041.0	正常
20140523 14:47	2121.4	空头	20140523 14:48	2121.6	1	0.00	-60	-60.1	98980.9	正常
20140523 14:48	2121.6	多头	20140523 14:49	2122.2	1	0.00	180	180.0	99160.8	正常
20140523 14:49	2122.2	空头	20140523 14:50	2123.2	1	0.00	-300	-300.0	98860.8	正常
20140523 14:50	2123.2	多头	20140523 14:51	2124.0	1	0.00	240	240.0	99100.9	正常
20140523 14:51	2124.0	空头	20140523 14:52	2125.6	1	0.00	-480	-480.0	98620.8	正常
20140523 14:52	2125.6	多头	20140523 14:53	2126.0	1	0.00	120	120.0	98740.8	正常
20140523 14:53	2126.0	空头	20140523 14:54	2128.0	1	0.00	-600	-600.0	98140.8	正常
20140523 14:54	2128.0	多头	20140523 14:55	2126.2	1	0.00	-540	-540.0	97600.8	正常
20140523 14:55	2126.2	空头	20140523 14:56	2126.2	1	0.00	0	0.0	97600.8	正常
20140523 14:56	2126.2	多头	20140523 14:57	2126.0	1	0.00	-60	-60.0	97540.8	正常
20140523 14:57	2126.0	空头	20140523 14:58	2126.2	1	0.00	-60	-60.0	97480.8	正常
20140523 14:58	2126.2	多头	20140523 14:59	2126.8	1	0.00	180	180.0	97660.8	正常
20140523 14:59	2126.8	空头	20140523 15:00	2130.2	1	0.00	-1020	-1020.0	96640.9	正常
20140523 15:00	2130.2	多头	20140523 15:01	2130.0	1	0.00	-60	-60.0	96580.9	正常
20140523 15:01	2130.0	空头	20140523 15:02	2129.2	1	0.00	240	240.0	96820.9	正常
20140523 15:02	2129.2	多头	20140523 15:03	2130.2	1	0.00	300	300.0	97120.9	正常
20140523 15:03	2130.2	空头	20140523 15:04	2131.0	1	0.00	-240	-240.0	96880.9	正常
20140523 15:04	2131.0	多头	20140523 15:05	2130.6	1	0.00	-120	-120.0	96760.9	正常
20140523 15:05	2130.6	空头	20140523 15:06	2130.0	1	0.00	180	180.0	96941.0	正常
20140523 15:06	2130.0	多头	20140523 15:07	2128.8	1	0.00	-360	-360.0	96581.0	正常
20140523 15:07	2128.8	空头	20140523 15:08	2130.4	1	0.00	-480	-480.0	96101.0	正常
20140523 15:08	2130.4	多头	20140523 15:09	2130.0	1	0.00	-120	-120.0	95981.0	正常
20140523 15:09	2130.0	空头	20140523 15:10	2130.8	1	0.00	-240	-240.0	95741.0	正常
20140523 15:10	2130.8	多头	20140523 15:11	2131.2	1	0.00	120	120.0	95861.0	正常
20140523 15:11	2131.2	空头	20140523 15:12	2132.2	1	0.00	-300	-300.0	95561.0	正常
20140523 15:12	2132.2	多头	20140523 15:13	2131.2	1	0.00	-300	-300.0	95261.0	正常
20140523 15:13	2131.2	空头	20140523 15:14	2131.0	1	0.00	60	60.0	95321.0	正常
20140523 15:14	2131.0	多头	20140526 09:15	2146.0	1	0.00	4500	4500.0	99821.0	正常
20140526 09:15	2146.0	空头	20140526 09:16	2148.2	1	0.00	-660	-660.0	99161.0	正常
20140526 09:16	2148.2	多头	20140526 09:17	2149.8	1	0.00	480	480.0	99641.0	正常
20140526 09:17	2149.8	空头	20140526 09:18	2149.2	1	0.00	180	180.0	99821.1	正常
20140526 09:18	2149.2	多头	20140526 09:19	2150.0	1	0.00	240	240.0	100061.1	正常
20140526 09:19	2150.0	空头	20140526 09:20	2149.4	1	0.00	180	180.0	100241.1	正常
20140526 09:20	2149.4	多头	20140526 09:21	2149.2	1	0.00	-60	-60.0	100181.1	正常
20140526 09:21	2149.2	空头	20140526 09:22	2150.8	1	0.00	-480	-480.0	99701.1	正常
20140526 09:22	2150.8	多头	20140526 09:23	2151.2	1	0.00	120	120.0	99821.1	正常
20140526 09:23	2151.2	空头	20140526 09:24	2150.2	1	0.00	300	300.0	100121.1	正常
20140526 09:24	2150.2	多头	20140526 09:25	2152.4	1	0.00	660	660.0	100781.0	正常
20140526 09:25	2152.4	空头	20140526 09:26	2152.0	1	0.00	120	120.0	100901.0	正常
20140526 09:26	2152.0	多头	20140526 09:27	2152.0	1	0.00	0	0.0	100901.0	正常
20140526 09:27	2152.0	空头	20140526 09:28	2152.4	1	0.00	-120	-120.0	100781.0	正常
20140526 09:28	2152.4	多头	20140526 09:29	2153.0	1	0.00	180	180.0	100961.1	正常
20140526 09:29	2153.0	空头	20140526 09:30	2153.4	1	0.00	-120	-120.0	100841.1	正常
20140526 09:30	2153.4	多头	20140526 09:31	2151.0	1	0.00	-720	-720.0	100121.1	正常
20140526 09:31	2151.0	空头	20140526 09:32	2150.6	1	0.00	120	120.0	100241.1	正常
20140526 09:32	2150.6	多头	20140526 09:33	2148.8	1	0.00	-540	-540.0	99701.1	正常
20140526 09:33	2148.8	空头	20140526 09:34	2152.8	1	0.00	-1200	-1200.0	98501.1	正常
20140526 09:34	2152.8	多头	20140526 09:35	2149.4	1	0.00	-1020	-1020.0	97481.0	正常
20140526 09:35	2149.4	空头	20140526 09:36	2150.2	1	0.00	-240	-240.0	97241.0	正常
20140526 09:36	2150.2	多头	20140526 09:37	2149.4	1	0.00	-240	-240.0	97001.0	正常
20140526 09:37	2149.4	空头	20140526 09:38	2148.0	1	0.00	420	420.0	97421.0	正常
20140526 09:38	2148.0	多头	20140526 09:39	2145.2	1	0.00	-840	-840.0	96581.0	正常
20140526 09:39	2145.2	空头	20140526 09:40	2145.0	1	0.00	60	60.0	96641.0	正常
20140526 09:40	2145.0	多头	20140526 09:41	2144.0	1	0.00	-300	-300.0	96341.0	正常
20140526 09:41	2144.0	空头	20140526 09:42	2143.4	1	0.00	180	180.0	96521.0	正常
20140526 09:42	2143.4	多头	20140526 09:43	2143.0	1	0.00	-120	-120.0	96401.0	正常
20140526 09:43	2143.0	空头	20140526 09:44	2144.6	1	0.00	-480	-480.0	95921.0	正常
20140526 09:44	2144.6	多头	20140526 09:45	2143.2	1	0.00	-420	-420.0	95500.9	正常
20140526 09:45	2143.2	空头	20140526 09:46	2143.8	1	0.00	-180	-180.0	95320.9	正常
20140526 09:46	2143.8	多头	20140526 09:47	2144.2	1	0.00	120	120.0	95440.9	正常
20140526 09:47	2144.2	空头	20140526 09:48	2144.6	1	0.00	-120	-120.0	95320.8	正常
20140526 09:48	2144.6	多头	20140526 09:49	2143.6	1	0.00	-300	-300.0	95020.8	正常
20140526 09:49	2143.6	空头	20140526 09:50	2142.2	1	0.00	420	420.0	95440.9	正常
20140526 09:50	2142.2	多头	20140526 09:51	2140.4	1	0.00	-540	-540.0	94900.9	正常
20140526 09:51	2140.4	空头	20140526 09:52	2143.2	1	0.00	-840	-840.0	94060.8	正常
20140526 09:52	2143.2	多头	20140526 09:53	2140.4	1	0.00	-840	-840.0	93220.8	正常
20140526 09:53	2140.4	空头	20140526 09:54	2141.8	1	0.00	-420	-420.0	92800.8	正常
20140526 09:54	2141.8	多头	20140526 09:55	2142.8	1	0.00	300	300.0	93100.8	正常
20140526 09:55	2142.8	空头	20140526 09:56	2142.0	1	0.00	240	240.0	93340.8	正常
20140526 09:56	2142.0	多头	20140526 09:57	2142.6	1	0.00	180	180.0	93520.8	正常
20140526 09:57	2142.6	空头	20140526 09:58	2144.0	1	0.00	-420	-420.0	93100.9	正常
20140526 09:58	2144.0	多头	20140526 09:59	2143.6	1	0.00	-120	-120.0	92980.9	正常
20140526 09:59	2143.6	空头	20140526 10:00	2142.6	1	0.00	300	300.0	93280.9	正常
20140526 10:00	2142.6	多头	20140526 10:01	2142.0	1	0.00	-180	-180.0	93100.9	正常
20140526 10:01	2142.0	空头	20140526 10:02	2141.8	1	0.00	60	60.0	93160.8	正常
20140526 10:02	2141.8	多头	20140526 10:03	2140.8	1	0.00	-300	-300.0	92860.8	正常
20140526 10:03	2140.8	空头	20140526 10:04	2143.0	1	0.00	-660	-660.0	92200.9	正常
20140526 10:04	2143.0	多头	20140526 10:05	2143.0	1	0.00	0	0.0	92200.9	正常
20140526 10:05	2143.0	空头	20140526 10:06	2143.0	1	0.00	0	0.0	92200.9	正常
20140526 10:06	2143.0	多头	20140526 10:07	2143.8	1	0.00	240	240.0	92440.9	正常
20140526 10:07	2143.8	空头	20140526 10:08	2142.0	1	0.00	540	540.0	92980.9	正常
20140526 10:08	2142.0	多头	20140526 10:09	2141.6	1	0.00	-120	-120.0	92860.9	正常
20140526 10:09	2141.6	空头	20140526 10:10	2140.8	1	0.00	240	240.0	93100.9	正常
20140526 10:10	2140.8	多头	20140526 10:11	2140.6	1	0.00	-60	-60.0	93041.0	正常
20140526 10:11	2140.6	空头	20140526 10:12	2141.0	1	0.00	-120	-120.0	92921.0	正常
20140526 10:12	2141.0	多头	20140526 10:13	2143.0	1	0.00	600	600.0	93521.0	正常
20140526 10:13	2143.0	空头	20140526 10:14	2141.6	1	0.00	420	420.0	93941.0	正常
20140526 10:14	2141.6	多头	20140526 10:15	2141.0	1	0.00	-180	-180.0	93760.9	正常
20140526 10:15	2141.0	空头	20140526 10:16	2142.0	1	0.00	-300	-300.0	93460.9	正常
20140526 10:16	2142.0	多头	20140526 10:17	2140.0	1	0.00	-600	-600.0	92860.9	正常
20140526 10:17	2140.0	空头	20140526 10:18	2139.2	1	0.00	240	240.0	93100.9	正常
20140526 10:18	2139.2	多头	20140526 10:19	2140.0	1	0.00	240	240.0	93341.0	正常
20140526 10:19	2140.0	空头	20140526 10:20	2139.8	1	0.00	60	60.0	93400.9	正常
20140526 10:20	2139.8	多头	20140526 10:21	2141.2	1	0.00	420	420.0	93820.9	正常
20140526 10:21	2141.2	空头	20140526 10:22	2140.0	1	0.00	360	360.0	94180.9	正常
20140526 10:22	2140.0	多头	20140526 10:23	2140.6	1	0.00	180	180.0	94360.9	正常
20140526 10:23	2140.6	空头	20140526 10:24	2141.8	1	0.00	-360	-360.0	94000.9	正常
20140526 10:24	2141.8	多头	20140526 10:25	2142.4	1	0.00	180	180.0	94180.9	正常
20140526 10:25	2142.4	空头	20140526 10:26	2141.4	1	0.00	300	300.0	94480.9	正常
20140526 10:26	2141.4	多头	20140526 10:27	2139.4	1	0.00	-600	-600.0	93880.9	正常
20140526 10:27	2139.4	空头	20140526 10:28	2140.6	1	0.00	-360	-360.1	93520.8	正常
20140526 10:28	2140.6	多头	20140526 10:29	2139.8	1	0.00	-240	-240.0	93280.8	正常
20140526 10:29	2139.8	空头	20140526 10:30	2138.8	1	0.00	300	300.0	93580.8	正常
20140526 10:30	2138.8	多头	20140526 10:31	2138.6	1	0.00	-60	-60.0	93520.8	正常
20140526 10:31	2138.6	空头	20140526 10:32	2138.6	1	0.00	0	0.0	93520.8	正常
20140526 10:32	2138.6	多头	20140526 10:33	2140.0	1	0.00	420	420.0	93940.8	正常
20140526 10:33	2140.0	空头	20140526 10:34	2136.6	1	0.00	1020	1020.0	94960.8	正常
20140526 10:34	2136.6	多头	20140526 10:35	2137.6	1	0.00	300	300.0	95260.8	正常
20140526 10:35	2137.6	空头	20140526 10:36	2138.4	1	0.00	-240	-239.9	95020.8	正常
20140526 10:36	2138.4	多头	20140526 10:37	2137.4	1	0.00	-300	-300.0	94720.8	正常
20140526 10:37	2137.4	空头	20140526 10:38	2138.2	1	0.00	-240	-240.0	94480.8	正常
20140526 10:38	2138.2	多头	20140526 10:39	2137.4	1	0.00	-240	-240.0	94240.8	正常
20140526 10:39	2137.4	空头	20140526 10:40	2137.2	1	0.00	60	60.0	94300.8	正常
20140526 10:40	2137.2	多头	20140526 10:41	2137.4	1	0.00	60	60.0	94360.8	正常
20140526 10:41	2137.4	空头	20140526 10:42	2136.4	1	0.00	300	300.0	94660.8	正常
20140526 10:42	2136.4	多头	20140526 10:43	2137.2	1	0.00	240	240.0	94900.8	正常
20140526 10:43	2137.2	空头	20140526 10:44	2137.6	1	0.00	-120	-120.0	94780.7	正常
20140526 10:44	2137.6	多头	20140526 10:45	2136.2	1	0.00	-420	-420.0	94360.7	正常
20140526 10:45	2136.2	空头	20140526 10:46	2136.6	1	0.00	-120	-120.0	94240.6	正常
20140526 10:46	2136.6	多头	20140526 10:47	2135.4	1	0.00	-360	-360.1	93880.6	正常
20140526 10:47	2135.4	空头	20140526 10:48	2135.4	1	0.00	0	0.0	93880.6	正常
20140526 10:48	2135.4	多头	20140526 10:49	2135.0	1	0.00	-120	-120.0	93760.6	正常
20140526 10:49	2135.0	空头	20140526 10:50	2134.8	1	0.00	60	60.0	93820.6	正常
20140526 10:50	2134.8	多头	20140526 10:51	2136.0	1	0.00	360	360.0	94180.6	正常
20140526 10:51	2136.0	空头	20140526 10:52	2136.0	1	0.00	0	0.0	94180.6	正常
20140526 10:52	2136.0	多头	20140526 10:53	2136.4	1	0.00	120	120.0	94300.5	正常
20140526 10:53	2136.4	空头	20140526 10:54	2136.0	1	0.00	120	120.0	94420.5	正常
20140526 10:54	2136.0	多头	20140526 10:55	2136.4	1	0.00	120	120.0	94540.5	正常
20140526 10:55	2136.4	空头	20140526 10:56	2137.6	1	0.00	-360	-360.1	94180.4	正常
20140526 10:56	2137.6	多头	20140526 10:57	2138.0	1	0.00	120	120.0	94300.4	正常
20140526 10:57	2138.0	空头	20140526 10:58	2138.4	1	0.00	-120	-120.0	94180.4	正常
20140526 10:58	2138.4	多头	20140526 10:59	2138.4	1	0.00	0	0.0	94180.4	正常
20140526 10:59	2138.4	空头	20140526 11:00	2140.2	1	0.00	-540	-540.0	93640.4	正常
20140526 11:00	2140.2	多头	20140526 11:01	2139.4	1	0.00	-240	-240.0	93400.4	正常
20140526 11:01	2139.4	空头	20140526 11:02	2139.8	1	0.00	-120	-120.0	93280.3	正常
20140526 11:02	2139.8	多头	20140526 11:03	2139.0	1	0.00	-240	-240.0	93040.3	正常
20140526 11:03	2139.0	空头	20140526 11:04	2139.4	1	0.00	-120	-120.0	92920.4	正常
20140526 11:04	2139.4	多头	20140526 11:05	2141.0	1	0.00	480	480.0	93400.4	正常
20140526 11:05	2141.0	空头	20140526 11:06	2140.4	1	0.00	180	180.0	93580.4	正常
20140526 11:06	2140.4	多头	20140526 11:07	2140.2	1	0.00	-60	-60.0	93520.4	正常
20140526 11:07	2140.2	空头	20140526 11:08	2139.8	1	0.00	120	120.0	93640.4	正常
20140526 11:08	2139.8	多头	20140526 11:09	2140.0	1	0.00	60	60.0	93700.4	正常
20140526 11:09	2140.0	空头	20140526 11:10	2140.0	1	0.00	0	0.0	93700.4	正常
20140526 11:10	2140.0	多头	20140526 11:11	2141.0	1	0.00	300	300.0	94000.4	正常
20140526 11:11	2141.0	空头	20140526 11:12	2141.6	1	0.00	-180	-180.0	93820.4	正常
20140526 11:12	2141.6	多头	20140526 11:13	2141.0	1	0.00	-180	-180.0	93640.3	正常
20140526 11:13	2141.0	空头	20140526 11:14	2141.2	1	0.00	-60	-60.0	93580.3	正常
20140526 11:14	2141.2	多头	20140526 11:15	2140.6	1	0.00	-180	-180.0	93400.4	正常
20140526 11:15	2140.6	空头	20140526 11:16	2139.6	1	0.00	300	300.0	93700.4	正常
20140526 11:16	2139.6	多头	20140526 11:17	2139.2	1	0.00	-120	-120.0	93580.3	正常
20140526 11:17	2139.2	空头	20140526 11:18	2138.4	1	0.00	240	240.0	93820.4	正常
20140526 11:18	2138.4	多头	20140526 11:19	2137.6	1	0.00	-240	-239.9	93580.4	正常
20140526 11:19	2137.6	空头	20140526 11:20	2139.0	1	0.00	-420	-420.0	93160.5	正常
20140526 11:20	2139.0	多头	20140526 11:21	2138.4	1	0.00	-180	-180.0	92980.4	正常
20140526 11:21	2138.4	空头	20140526 11:22	2138.6	1	0.00	-60	-60.1	92920.4	正常
20140526 11:22	2138.6	多头	20140526 11:23	2138.6	1	0.00	0	0.0	92920.4	正常
20140526 11:23	2138.6	空头	20140526 11:24	2137.0	1	0.00	480	480.0	93400.4	正常
20140526 11:24	2137.0	多头	20140526 11:25	2137.4	1	0.00	120	120.0	93520.4	正常
20140526 11:25	2137.4	空头	20140526 11:26	2137.2	1	0.00	60	60.0	93580.3	正常
20140526 11:26	2137.2	多头	20140526 11:27	2136.4	1	0.00	-240	-240.0	93340.3	正常
20140526 11:27	2136.4	空头	20140526 11:28	2136.4	1	0.00	0	0.0	93340.3	正常
20140526 11:28	2136.4	多头	20140526 11:29	2136.0	1	0.00	-120	-120.0	93220.4	正常
20140526 11:29	2136.0	空头	20140526 13:00	2135.6	1	0.00	120	120.0	93340.3	正常
20140526 13:00	2135.6	多头	20140526 13:01	2135.2	1	0.00	-120	-120.0	93220.3	正常
20140526 13:01	2135.2	空头	20140526 13:02	2135.2	1	0.00	0	0.0	93220.3	正常
20140526 13:02	2135.2	多头	20140526 13:03	2134.6	1	0.00	-180	-180.0	93040.3	正常
20140526 13:03	2134.6	空头	20140526 13:04	2134.8	1	0.00	-60	-60.0	92980.3	正常
20140526 13:04	2134.8	多头	20140526 13:05	2135.4	1	0.00	180	180.0	93160.3	正常
20140526 13:05	2135.4	空头	20140526 13:06	2135.4	1	0.00	0	0.0	93160.3	正常
20140526 13:06	2135.4	多头	20140526 13:07	2135.2	1	0.00	-60	-60.0	93100.3	正常
20140526 13:07	2135.2	空头	20140526 13:08	2135.8	1	0.00	-180	-180.0	92920.3	正常
20140526 13:08	2135.8	多头	20140526 13:09	2136.0	1	0.00	60	60.0	92980.3	正常
20140526 13:09	2136.0	空头	20140526 13:10	2136.8	1	0.00	-240	-240.0	92740.3	正常
20140526 13:10	2136.8	多头	20140526 13:11	2137.0	1	0.00	60	60.0	92800.2	正常
20140526 13:11	2137.0	空头	20140526 13:12	2135.2	1	0.00	540	540.0	93340.3	正常
20140526 13:12	2135.2	多头	20140526 13:13	2134.6	1	0.00	-180	-180.0	93160.3	正常
20140526 13:13	2134.6	空头	20140526 13:14	2134.0	1	0.00	180	180.0	93340.3	正常
20140526 13:14	2134.0	多头	20140526 13:15	2133.0	1	0.00	-300	-300.0	93040.3	正常
20140526 13:15	2133.0	空头	20140526 13:16	2133.0	1	0.00	0	0.0	93040.3	正常
20140526 13:16	2133.0	多头	20140526 13:17	2133.0	1	0.00	0	0.0	93040.3	正常
20140526 13:17	2133.0	空头	20140526 13:18	2133.2	1	0.00	-60	-60.0	92980.3	正常
20140526 13:18	2133.2	多头	20140526 13:19	2133.6	1	0.00	120	120.0	93100.4	正常
20140526 13:19	2133.6	空头	20140526 13:20	2133.0	1	0.00	180	180.0	93280.4	正常
20140526 13:20	2133.0	多头	20140526 13:21	2134.2	1	0.00	360	360.0	93640.4	正常
20140526 13:21	2134.2	空头	20140526 13:22	2134.0	1	0.00	60	60.0	93700.4	正常
20140526 13:22	2134.0	多头	20140526 13:23	2132.8	1	0.00	-360	-360.0	93340.4	正常
20140526 13:23	2132.8	空头	20140526 13:24	2132.2	1	0.00	180	180.0	93520.4	正常
20140526 13:24	2132.2	多头	20140526 13:25	2132.6	1	0.00	120	120.0	93640.5	正常
20140526 13:25	2132.6	空头	20140526 13:26	2131.8	1	0.00	240	240.0	93880.5	正常
20140526 13:26	2131.8	多头	20140526 13:27	2130.4	1	0.00	-420	-420.0	93460.5	正常
20140526 13:27	2130.4	空头	20140526 13:28	2131.0	1	0.00	-180	-180.0	93280.4	正常
20140526 13:28	2131.0	多头	20140526 13:29	2131.8	1	0.00	240	240.0	93520.4	正常
20140526 13:29	2131.8	空头	20140526 13:30	2131.2	1	0.00	180	180.0	93700.5	正常
20140526 13:30	2131.2	多头	20140526 13:31	2132.6	1	0.00	420	420.0	94120.5	正常
20140526 13:31	2132.6	空头	20140526 13:32	2132.6	1	0.00	0	0.0	94120.5	正常
20140526 13:32	2132.6	多头	20140526 13:33	2132.6	1	0.00	0	0.0	94120.5	正常
20140526 13:33	2132.6	空头	20140526 13:34	2132.2	1	0.00	120	120.0	94240.6	正常
20140526 13:34	2132.2	多头	20140526 13:35	2132.0	1	0.00	-60	-60.0	94180.6	正常
20140526 13:35	2132.0	空头	20140526 13:36	2131.4	1	0.00	180	180.0	94360.6	正常
20140526 13:36	2131.4	多头	20140526 13:37	2132.4	1	0.00	300	300.0	94660.6	正常
20140526 13:37	2132.4	空头	20140526 13:38	2133.6	1	0.00	-360	-360.1	94300.5	正常
20140526 13:38	2133.6	多头	20140526 13:39	2133.0	1	0.00	-180	-180.0	94120.5	正常
20140526 13:39	2133.0	空头	20140526 13:40	2132.8	1	0.00	60	60.0	94180.5	正常
20140526 13:40	2132.8	多头	20140526 13:41	2132.6	1	0.00	-60	-60.0	94120.5	正常
20140526 13:41	2132.6	空头	20140526 13:42	2134.0	1	0.00	-420	-420.0	93700.5	正常
20140526 13:42	2134.0	多头	20140526 13:43	2134.6	1	0.00	180	180.0	93880.6	正常
20140526 13:43	2134.6	空头	20140526 13:44	2134.4	1	0.00	60	60.1	93940.6	正常
20140526 13:44	2134.4	多头	20140526 13:45	2133.2	1	0.00	-360	-360.0	93580.7	正常
20140526 13:45	2133.2	空头	20140526 13:46	2133.8	1	0.00	-180	-180.0	93400.6	正常
20140526 13:46	2133.8	多头	20140526 13:47	2132.2	1	0.00	-480	-480.0	92920.6	正常
20140526 13:47	2132.2	空头	20140526 13:48	2131.0	1	0.00	360	360.0	93280.6	正常
20140526 13:48	2131.0	多头	20140526 13:49	2130.6	1	0.00	-120	-120.0	93160.6	正常
20140526 13:49	2130.6	空头	20140526 13:50	2128.2	1	0.00	720	720.0	93880.7	正常
20140526 13:50	2128.2	多头	20140526 13:51	2129.0	1	0.00	240	240.0	94120.7	正常
20140526 13:51	2129.0	空头	20140526 13:52	2128.0	1	0.00	300	300.0	94420.7	正常
20140526 13:52	2128.0	多头	20140526 13:53	2127.6	1	0.00	-120	-120.0	94300.7	正常
20140526 13:53	2127.6	空头	20140526 13:54	2128.0	1	0.00	-120	-120.0	94180.7	正常
20140526 13:54	2128.0	多头	20140526 13:55	2128.2	1	0.00	60	60.0	94240.7	正常
20140526 13:55	2128.2	空头	20140526 13:56	2128.2	1	0.00	0	0.0	94240.7	正常
20140526 13:56	2128.2	多头	20140526 13:57	2128.4	1	0.00	60	60.0	94300.7	正常
20140526 13:57	2128.4	空头	20140526 13:58	2128.0	1	0.00	120	120.0	94420.7	正常
20140526 13:58	2128.0	多头	20140526 13:59	2127.4	1	0.00	-180	-180.0	94240.6	正常
20140526 13:59	2127.4	空头	20140526 14:00	2128.4	1	0.00	-300	-300.0	93940.6	正常
20140526 14:00	2128.4	多头	20140526 14:01	2127.8	1	0.00	-180	-180.0	93760.7	正常
20140526 14:01	2127.8	空头	20140526 14:02	2128.0	1	0.00	-60	-60.0	93700.7	正常
20140526 14:02	2128.0	多头	20140526 14:03	2128.0	1	0.00	0	0.0	93700.7	正常
20140526 14:03	2128.0	空头	20140526 14:04	2128.6	1	0.00	-180	-180.0	93520.7	正常
20140526 14:04	2128.6	多头	20140526 14:05	2128.4	1	0.00	-60	-60.1	93460.6	正常
20140526 14:05	2128.4	空头	20140526 14:06	2129.0	1	0.00	-180	-180.0	93280.6	正常
20140526 14:06	2129.0	多头	20140526 14:07	2128.4	1	0.00	-180	-180.0	93100.5	正常
20140526 14:07	2128.4	空头	20140526 14:08	2128.0	1	0.00	120	120.0	93220.5	正常
20140526 14:08	2128.0	多头	20140526 14:09	2128.0	1	0.00	0	0.0	93220.5	正常
20140526 14:09	2128.0	空头	20140526 14:10	2127.6	1	0.00	120	120.0	93340.5	正常
20140526 14:10	2127.6	多头	20140526 14:11	2128.6	1	0.00	300	300.0	93640.5	正常
20140526 14:11	2128.6	空头	20140526 14:12	2128.4	1	0.00	60	60.1	93700.5	正常
20140526 14:12	2128.4	多头	20140526 14:13	2129.0	1	0.00	180	180.0	93880.6	正常
20140526 14:13	2129.0	空头	20140526 14:14	2130.0	1	0.00	-300	-300.0	93580.6	正常
20140526 14:14	2130.0	多头	20140526 14:15	2129.2	1	0.00	-240	-240.0	93340.6	正常
20140526 14:15	2129.2	空头	20140526 14:16	2129.0	1	0.00	60	60.0	93400.5	正常
20140526 14:16	2129.0	多头	20140526 14:17	2128.4	1	0.00	-180	-180.0	93220.5	正常
20140526 14:17	2128.4	空头	20140526 14:18	2128.8	1	0.00	-120	-120.0	93100.5	正常
20140526 14:18	2128.8	多头	20140526 14:19	2127.0	1	0.00	-540	-540.0	92560.5	正常
20140526 14:19	2127.0	空头	20140526 14:20	2127.2	1	0.00	-60	-60.0	92500.5	正常
20140526 14:20	2127.2	多头	20140526 14:21	2127.6	1	0.00	120	120.0	92620.5	正常
20140526 14:21	2127.6	空头	20140526 14:22	2127.4	1	0.00	60	60.1	92680.6	正常
20140526 14:22	2127.4	多头	20140526 14:23	2127.4	1	0.00	0	0.0	92680.6	正常
20140526 14:23	2127.4	空头	20140526 14:24	2127.4	1	0.00	0	0.0	92680.6	正常
20140526 14:24	2127.4	多头	20140526 14:25	2127.6	1	0.00	60	60.1	92740.6	正常
20140526 14:25	2127.6	空头	20140526 14:26	2129.2	1	0.00	-480	-480.0	92260.7	正常
20140526 14:26	2129.2	多头	20140526 14:27	2129.4	1	0.00	60	60.0	92320.7	正常
20140526 14:27	2129.4	空头	20140526 14:28	2129.4	1	0.00	0	0.0	92320.7	正常
20140526 14:28	2129.4	多头	20140526 14:29	2132.4	1	0.00	900	900.0	93220.7	正常
20140526 14:29	2132.4	空头	20140526 14:30	2131.8	1	0.00	180	180.0	93400.6	正常
20140526 14:30	2131.8	多头	20140526 14:31	2132.2	1	0.00	120	120.0	93520.6	正常
20140526 14:31	2132.2	空头	20140526 14:32	2131.2	1	0.00	300	300.0	93820.6	正常
20140526 14:32	2131.2	多头	20140526 14:33	2132.6	1	0.00	420	420.0	94240.6	正常
20140526 14:33	2132.6	空头	20140526 14:34	2132.0	1	0.00	180	180.0	94420.7	正常
20140526 14:34	2132.0	多头	20140526 14:35	2132.0	1	0.00	0	0.0	94420.7	正常
20140526 14:35	2132.0	空头	20140526 14:36	2132.4	1	0.00	-120	-120.0	94300.7	正常
